steps,total reward,episodes
10000,11.0,272
20000,9.0,481
30000,10.0,734
40000,8.0,913
50000,11.0,1162
60000,10.0,1380
70000,13.0,1594
80000,10.0,1775
90000,8.0,1985
100000,10.0,2252
