episodes,steps,total reward
153,10000,11.0
406,20000,168.0
742,30000,255.0
1113,40000,307.0
1431,50000,246.0
1752,60000,260.0
2124,70000,291.0
2501,80000,297.0
2854,90000,271.0
3199,100000,275.0
