steps,total reward,episodes
10000,16.0,89
20000,89.0,244
30000,325.0,663
40000,334.0,1091
50000,343.0,1516
60000,335.0,1947
70000,344.0,2372
80000,343.0,2798
90000,342.0,3224
100000,343.0,3655
