total reward,episodes,steps
15.0,93,10000
211.0,381,20000
335.0,794,30000
340.0,1218,40000
339.0,1652,50000
334.0,2085,60000
337.0,2516,70000
342.0,2945,80000
340.0,3380,90000
343.0,3805,100000
