steps,total reward,episodes
10000,12.0,113
20000,19.0,207
30000,33.0,290
40000,44.0,403
50000,202.0,663
60000,312.0,1068
70000,321.0,1477
80000,330.0,1901
90000,336.0,2324
100000,338.0,2745
