steps,total reward,episodes
10000,0.0,78
20000,1.0,141
30000,41.0,239
40000,180.0,496
50000,223.0,820
60000,247.0,1151
70000,240.0,1489
80000,270.0,1844
90000,251.0,2202
100000,258.0,2559
