episodes,steps,total reward
152,10000,24.0
323,20000,53.0
528,30000,69.0
784,40000,85.0
970,50000,72.0
1164,60000,72.0
1401,70000,77.0
1631,80000,92.0
1868,90000,76.0
2086,100000,59.0
