episodes,steps,total reward
142,10000,34.0
318,20000,49.0
511,30000,65.0
716,40000,69.0
917,50000,73.0
1126,60000,73.0
1345,70000,57.0
1551,80000,75.0
1758,90000,69.0
1981,100000,77.0
