episodes,steps,total reward
211,10000,13.0
460,20000,10.0
763,30000,21.0
1058,40000,28.0
1439,50000,70.0
1787,60000,72.0
2131,70000,67.0
2517,80000,69.0
2811,90000,35.0
3163,100000,45.0
