episodes,total reward,steps
125,16.0,10000
247,21.0,20000
421,34.0,30000
555,48.0,40000
738,53.0,50000
897,43.0,60000
1055,61.0,70000
1241,49.0,80000
1396,54.0,90000
1559,69.0,100000
