steps,total reward,episodes
10000,0.0,224
20000,10.0,365
30000,11.0,494
40000,14.0,614
50000,10.0,725
60000,27.0,849
70000,26.0,998
80000,44.0,1153
90000,64.0,1306
100000,101.0,1498
