steps,total reward,episodes
10000,20.0,184
20000,34.0,320
30000,28.0,402
40000,32.0,484
50000,34.0,572
60000,41.0,674
70000,41.0,790
80000,56.0,902
90000,70.0,1037
100000,72.0,1165
