episodes,total reward,steps
184,57.0,10000
377,60.0,20000
630,77.0,30000
833,61.0,40000
1121,108.0,50000
1395,91.0,60000
1651,85.0,70000
1979,116.0,80000
2322,121.0,90000
2644,111.0,100000
