total reward,steps,episodes
15.0,10000,299
12.0,20000,487
18.0,30000,698
17.0,40000,876
25.0,50000,1086
23.0,60000,1299
16.0,70000,1523
24.0,80000,1721
16.0,90000,1957
21.0,100000,2162
