episodes,steps,total reward
161,10000,5.0
358,20000,22.0
544,30000,23.0
720,40000,18.0
902,50000,41.0
1061,60000,28.0
1258,70000,39.0
1446,80000,32.0
1621,90000,34.0
1854,100000,53.0
