steps,total reward,episodes
10000,31.0,179
20000,21.0,346
30000,37.0,562
40000,48.0,797
50000,35.0,1016
60000,26.0,1222
70000,36.0,1444
80000,38.0,1670
90000,27.0,1891
100000,53.0,2149
