total reward,episodes,steps
19.0,216,10000
24.0,442,20000
77.0,796,30000
44.0,1097,40000
67.0,1469,50000
74.0,1876,60000
131.0,2395,70000
105.0,2874,80000
123.0,3406,90000
91.0,3839,100000
