episodes,steps,total reward
208,10000,6.0
450,20000,17.0
732,30000,21.0
1050,40000,47.0
1366,50000,49.0
1698,60000,42.0
2067,70000,54.0
2470,80000,48.0
2876,90000,81.0
3255,100000,72.0
