steps,episodes,total reward
10000,147,26.0
20000,346,75.0
30000,562,75.0
40000,768,89.0
50000,935,59.0
60000,1128,70.0
70000,1382,89.0
80000,1584,68.0
90000,1777,89.0
100000,1957,72.0
