episodes,steps,total reward
208,10000,47.0
381,20000,32.0
521,30000,42.0
648,40000,39.0
782,50000,49.0
917,60000,58.0
1069,70000,62.0
1225,80000,70.0
1403,90000,67.0
1601,100000,74.0
