steps,episodes,total reward
10000,122,1.0
20000,215,2.0
30000,405,101.0
40000,718,237.0
50000,1036,226.0
60000,1358,236.0
70000,1680,242.0
80000,1999,245.0
90000,2317,233.0
100000,2641,242.0
