total reward,steps,episodes
24.0,10000,160
39.0,20000,304
62.0,30000,474
87.0,40000,688
106.0,50000,937
66.0,60000,1119
177.0,70000,1400
203.0,80000,1720
238.0,90000,2054
255.0,100000,2388
