total reward,steps,episodes
2.0,10000,119
70.0,20000,286
144.0,30000,527
323.0,40000,943
357.0,50000,1368
348.0,60000,1781
340.0,70000,2197
336.0,80000,2619
367.0,90000,3038
354.0,100000,3463
