total reward,episodes,steps
0.0,207,10000
3.0,340,20000
7.0,472,30000
1.0,629,40000
9.0,768,50000
10.0,916,60000
15.0,1053,70000
9.0,1217,80000
8.0,1348,90000
6.0,1471,100000
