episodes,total reward,steps
212,27.0,10000
539,61.0,20000
802,57.0,30000
1104,62.0,40000
1362,54.0,50000
1674,73.0,60000
2010,74.0,70000
2272,48.0,80000
2621,83.0,90000
2943,73.0,100000
