steps,episodes,total reward
10000,263,9.0
20000,489,9.0
30000,703,8.0
40000,957,12.0
50000,1201,18.0
60000,1446,14.0
70000,1707,12.0
80000,1889,13.0
90000,2082,17.0
100000,2295,7.0
