episodes,steps,total reward
201,10000,22.0
555,20000,78.0
886,30000,55.0
1157,40000,58.0
1568,50000,90.0
1928,60000,90.0
2285,70000,99.0
2545,80000,58.0
2791,90000,50.0
3160,100000,102.0
