episodes,total reward,steps
173,17.0,10000
365,18.0,20000
570,20.0,30000
757,19.0,40000
935,17.0,50000
1146,14.0,60000
1369,25.0,70000
1584,23.0,80000
1760,12.0,90000
1978,26.0,100000
