steps,total reward,episodes
10000,26.0,98
20000,71.0,218
30000,308.0,607
40000,329.0,1021
50000,392.0,1495
60000,388.0,1973
70000,393.0,2457
80000,391.0,2936
90000,406.0,3414
100000,402.0,3887
