steps,episodes,total reward
10000,268,44.0
20000,484,34.0
30000,677,27.0
40000,870,32.0
50000,1074,34.0
60000,1299,30.0
70000,1542,39.0
80000,1757,25.0
90000,1970,29.0
100000,2193,44.0
