episodes,total reward,steps
171,45.0,10000
362,55.0,20000
572,70.0,30000
830,73.0,40000
1196,119.0,50000
1529,136.0,60000
1852,123.0,70000
2240,150.0,80000
2606,105.0,90000
2957,119.0,100000
