steps,episodes,total reward
10000,153,55.0
20000,378,107.0
30000,644,145.0
40000,892,126.0
50000,1212,205.0
60000,1477,174.0
70000,1773,177.0
80000,1988,117.0
90000,2276,165.0
100000,2589,174.0
