steps,episodes,total reward
10000,81,4.0
20000,138,2.0
30000,309,102.0
40000,730,337.0
50000,1185,376.0
60000,1641,354.0
70000,2109,363.0
80000,2559,359.0
90000,3012,360.0
100000,3466,365.0
