episodes,steps,total reward
133,10000,8.0
280,20000,60.0
503,30000,142.0
911,40000,323.0
1324,50000,344.0
1749,60000,351.0
2159,70000,340.0
2585,80000,338.0
3001,90000,336.0
3424,100000,354.0
