#{"t_start": 1715556921.762998, "env_id": "Office-v0"}
r,l,t
0.0,4,0.001075
0.0,12,0.003146
0.0,36,0.009016
0.0,52,0.017131
0.0,29,0.021342
0.0,27,0.025239
0.0,15,0.027382
0.0,36,0.032397
0.0,25,0.035856
0.0,5,0.036553
0.0,47,0.04295
0.0,6,0.043773
0.0,24,0.047054
0.0,22,0.050041
0.0,37,0.055123
0.0,60,0.063298
0.0,14,0.065218
0.0,50,0.07213
0.0,39,0.077457
0.0,18,0.079926
1.0,77,0.090472
0.0,52,0.097614
0.0,64,0.106417
0.0,52,0.113493
0.0,76,0.123866
0.0,67,0.132981
0.0,102,0.146792
0.0,83,0.158108
0.0,102,0.171976
0.0,50,0.178769
0.0,128,0.196217
1.0,108,0.210955
0.0,92,0.223477
0.0,107,0.238043
0.0,10,0.239413
1.0,16,0.241592
0.0,46,0.247851
0.0,110,0.262827
0.0,129,0.280388
1.0,27,0.284077
0.0,83,0.295431
0.0,113,0.310878
0.0,15,0.312931
0.0,23,0.316067
1.0,4,0.316615
0.0,107,0.331223
0.0,86,0.342925
0.0,23,0.346064
1.0,139,0.365029
0.0,33,0.369544
0.0,6,0.370364
0.0,31,0.374599
0.0,36,0.379532
1.0,127,0.396899
0.0,37,0.401948
0.0,15,0.404003
0.0,99,0.417537
0.0,117,0.433551
0.0,42,0.439272
0.0,20,0.441998
0.0,70,0.451521
1.0,68,0.460816
0.0,11,0.462317
1.0,36,0.467209
1.0,50,0.473998
0.0,28,0.477827
0.0,14,0.479744
1.0,28,0.483559
1.0,202,0.511127
0.0,33,0.515643
0.0,202,0.54336
0.0,9,0.544602
0.0,18,0.547073
0.0,53,0.55433
0.0,346,0.601784
0.0,64,0.610539
0.0,151,0.631344
0.0,24,0.634642
0.0,25,0.638064
1.0,24,0.64137
0.0,94,0.654316
0.0,2,0.6546
0.0,101,0.668475
0.0,28,0.672315
0.0,3,0.672733
0.0,32,0.677119
0.0,76,0.687555
0.0,15,0.689612
0.0,91,0.702152
0.0,35,0.706962
0.0,199,0.734378
1.0,14,0.736302
0.0,217,0.766346
0.0,219,0.796468
0.0,141,0.815846
1.0,15,0.817908
1.0,13,0.819679
0.0,27,0.823375
