steps,episodes,total reward
10000,234,29.0
20000,549,52.0
30000,915,68.0
40000,1317,92.0
50000,1648,69.0
60000,2066,117.0
70000,2487,93.0
80000,2830,62.0
90000,3255,110.0
100000,3731,105.0
