episodes,total reward,steps
223,13.0,10000
450,11.0,20000
683,17.0,30000
1005,28.0,40000
1348,29.0,50000
1820,85.0,60000
2185,43.0,70000
2620,65.0,80000
3037,56.0,90000
3436,66.0,100000
