episodes,steps,total reward
136,10000,0.0
224,20000,0.0
303,30000,7.0
424,40000,44.0
638,50000,133.0
888,60000,176.0
1113,70000,156.0
1354,80000,159.0
1622,90000,173.0
1852,100000,150.0
