episodes,steps,total reward
97,10000,4.0
200,20000,14.0
323,30000,34.0
564,40000,116.0
825,50000,137.0
1091,60000,173.0
1375,70000,197.0
1631,80000,142.0
1954,90000,215.0
2266,100000,200.0
