episodes,total reward,steps
204,9.0,10000
449,10.0,20000
736,26.0,30000
1058,35.0,40000
1481,52.0,50000
1962,65.0,60000
2356,45.0,70000
2768,51.0,80000
3131,46.0,90000
3542,56.0,100000
