episodes,total reward,steps
158,46.0,10000
336,46.0,20000
517,51.0,30000
712,69.0,40000
919,68.0,50000
1152,83.0,60000
1358,74.0,70000
1557,63.0,80000
1755,72.0,90000
1952,76.0,100000
