episodes,total reward,steps
167,1.0,10000
332,24.0,20000
503,35.0,30000
684,29.0,40000
846,40.0,50000
968,20.0,60000
1140,49.0,70000
1324,33.0,80000
1471,42.0,90000
1653,63.0,100000
