steps,episodes,total reward
10000,163,7.0
20000,334,8.0
30000,511,9.0
40000,764,43.0
50000,986,33.0
60000,1218,42.0
70000,1462,25.0
80000,1686,18.0
90000,1937,47.0
100000,2165,60.0
