total reward,episodes,steps
-0.8200000000000005,82,10000
-0.6200000000000003,144,20000
-0.5500000000000003,199,30000
-0.49000000000000027,248,40000
-0.49000000000000027,297,50000
-0.6300000000000003,360,60000
-0.4300000000000002,403,70000
-0.4000000000000002,443,80000
-0.38000000000000017,481,90000
-0.5500000000000003,536,100000
