steps,episodes,total reward
10000,171,19.0
20000,302,31.0
30000,416,41.0
40000,553,62.0
50000,669,57.0
60000,810,71.0
70000,969,89.0
80000,1138,111.0
90000,1354,138.0
100000,1577,169.0
