steps,episodes,total reward
10000,126,0.0
20000,232,4.0
30000,395,82.0
40000,793,321.0
50000,1123,259.0
60000,1497,297.0
70000,1879,313.0
80000,2242,285.0
90000,2599,284.0
100000,3004,309.0
