total reward,episodes,steps
17.410000000000018,178,10000
29.11999999999996,296,20000
18.449999999999996,370,30000
26.479999999999976,449,40000
23.119999999999973,561,50000
32.369999999999955,657,60000
37.45999999999999,749,70000
38.379999999999995,850,80000
46.190000000000026,978,90000
48.25000000000003,1102,100000
