episodes,total reward,steps
268,13.0,10000
504,10.0,20000
750,18.0,30000
954,13.0,40000
1190,15.0,50000
1424,19.0,60000
1662,15.0,70000
1906,7.0,80000
2109,10.0,90000
2333,15.0,100000
