steps,total reward,episodes
10000,7.0,162
20000,21.0,397
30000,22.0,594
40000,18.0,784
50000,31.0,987
60000,34.0,1205
70000,24.0,1386
80000,27.0,1568
90000,31.0,1756
100000,30.0,1974
