episodes,steps,total reward
242,10000,0.0
412,20000,4.0
541,30000,9.0
700,40000,26.0
865,50000,54.0
1043,60000,76.0
1227,70000,84.0
1468,80000,130.0
1679,90000,116.0
1911,100000,131.0
