total reward,steps,episodes
23.0,10000,104
210.0,20000,374
368.0,30000,821
357.0,40000,1276
363.0,50000,1726
360.0,60000,2179
367.0,70000,2636
377.0,80000,3088
356.0,90000,3553
369.0,100000,4018
