steps,total reward,episodes
10000,4.0,183
20000,7.0,344
30000,7.0,524
40000,30.0,726
50000,41.0,923
60000,93.0,1169
70000,45.0,1366
80000,60.0,1546
90000,54.0,1744
100000,77.0,1964
