steps,episodes,total reward
10000,137,0.0
20000,213,0.0
30000,286,8.0
40000,515,126.0
50000,742,149.0
60000,991,160.0
70000,1203,151.0
80000,1445,155.0
90000,1709,173.0
100000,1961,172.0
