steps,episodes,total reward
10000,135,0.0
20000,229,4.0
30000,481,160.0
40000,800,240.0
50000,1106,241.0
60000,1428,244.0
70000,1763,236.0
80000,2067,223.0
90000,2389,239.0
100000,2709,234.0
