steps,episodes,total reward
10000,130,0.0
20000,227,1.0
30000,312,10.0
40000,471,90.0
50000,718,166.0
60000,964,177.0
70000,1189,157.0
80000,1386,142.0
90000,1626,159.0
100000,1857,154.0
