steps,episodes,total reward
10000,117,24.0
20000,256,61.0
30000,582,169.0
40000,827,121.0
50000,1171,248.0
60000,1507,239.0
70000,1858,253.0
80000,2215,260.0
90000,2570,247.0
100000,2902,232.0
