steps,episodes,total reward
10000,168,45.0
20000,320,44.0
30000,474,42.0
40000,631,29.0
50000,806,49.0
60000,984,50.0
70000,1174,51.0
80000,1391,59.0
90000,1620,74.0
100000,1888,80.0
