steps,episodes,total reward
10000,115,-1.1500000000000008
20000,197,-0.8200000000000005
30000,265,-0.6800000000000004
40000,335,-0.7000000000000004
50000,408,-0.7300000000000004
60000,479,-0.7100000000000004
70000,530,-0.5100000000000002
80000,591,-0.6100000000000003
90000,655,-0.6400000000000003
100000,707,-0.5200000000000002
