episodes,steps,total reward
269,10000,9.0
439,20000,5.0
593,30000,11.0
756,40000,24.0
921,50000,23.0
1096,60000,30.0
1280,70000,25.0
1484,80000,56.0
1650,90000,10.0
1872,100000,53.0
