steps,episodes,total reward
10000,177,37.0
20000,405,71.0
30000,698,92.0
40000,1034,125.0
50000,1430,128.0
60000,1717,94.0
70000,2087,132.0
80000,2404,100.0
90000,2773,133.0
100000,3076,93.0
