steps,total reward,episodes
10000,0.0,195
20000,0.0,334
30000,0.0,438
40000,0.0,565
50000,6.0,699
60000,5.0,826
70000,3.0,932
80000,10.0,1051
90000,10.0,1139
100000,8.0,1234
