episodes,total reward,steps
212,24.0,10000
478,51.0,20000
750,62.0,30000
1102,113.0,40000
1378,67.0,50000
1683,92.0,60000
1997,75.0,70000
2260,73.0,80000
2536,76.0,90000
2814,83.0,100000
