steps,episodes,total reward
10000,220,12.0
20000,457,10.0
30000,753,24.0
40000,1061,35.0
50000,1466,56.0
60000,1875,63.0
70000,2216,46.0
80000,2624,70.0
90000,3053,71.0
100000,3431,49.0
