episodes,total reward,steps
199,4.0,10000
418,9.0,20000
687,23.0,30000
986,30.0,40000
1228,34.0,50000
1505,62.0,60000
1784,61.0,70000
2046,61.0,80000
2359,66.0,90000
2589,47.0,100000
